Posted On,BHK,Rent,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Rent_Log,City,Furnishing Status,Tenant Preferred
2022-07-06,3,58000,1700.0,3,False,False,11,17.0,True,False,False,False,True,False,False,True,False,10.968215530759236,Hyderabad,Furnished,Bachelors/Family
2022-05-12,2,14000,930.0,2,True,False,5,5.0,False,True,False,False,True,False,False,True,False,9.546884034617925,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-30,1,7000,150.0,1,False,True,0,2.0,False,True,False,False,True,False,False,True,False,8.853808274977197,Hyderabad,Unfurnished,Bachelors/Family
2022-04-30,2,13000,1200.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,9.472781556562168,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-11,2,11000,1250.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False,9.305741456739435,Hyderabad,Unfurnished,Bachelors/Family
2022-06-10,2,9500,900.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,9.15915233520675,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-14,1,7500,500.0,1,True,False,2,3.0,False,True,False,False,True,False,False,True,False,8.922791623969637,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-06,2,14000,900.0,2,True,False,0,2.0,True,False,False,False,True,False,False,False,False,9.546884034617925,Hyderabad,Semi-Furnished,Bachelors
2022-05-14,2,16000,1100.0,2,False,False,2,5.0,False,True,False,False,True,False,False,False,True,9.680406499268875,Hyderabad,Furnished,Family
2022-05-14,3,18000,1500.0,3,True,False,4,5.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-10,1,8200,500.0,1,False,True,1,3.0,False,True,False,False,True,False,False,True,False,9.012011377036412,Hyderabad,Unfurnished,Bachelors/Family
2022-06-24,3,12000,1300.0,3,False,False,1,4.0,True,False,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Furnished,Bachelors/Family
2022-06-25,1,10000,300.0,1,False,False,10,31.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Furnished,Bachelors/Family
2022-05-16,2,13000,800.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False,9.472781556562168,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-17,3,22000,1400.0,2,True,False,1,6.0,True,False,False,False,True,False,False,True,False,9.99884318585288,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-12,1,10500,500.0,1,False,False,0,4.0,False,True,False,False,True,False,False,True,False,9.259225769705994,Hyderabad,Furnished,Bachelors/Family
2022-05-12,2,11000,750.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False,9.305741456739435,Hyderabad,Unfurnished,Bachelors/Family
2022-05-12,3,20000,1200.0,3,True,False,2,4.0,False,True,False,False,True,False,False,True,False,9.90353755128617,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-03,3,14000,1350.0,2,True,False,3,4.0,True,False,False,False,True,False,False,True,False,9.546884034617925,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,2,12500,1400.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False,9.433563920090563,Hyderabad,Unfurnished,Bachelors/Family
2022-06-22,1,10500,450.0,1,False,True,3,5.0,False,True,False,False,True,False,False,True,False,9.259225769705994,Hyderabad,Unfurnished,Bachelors/Family
2022-06-22,3,30000,2061.0,3,False,False,1,6.0,False,True,False,False,True,False,False,True,False,10.308985993422082,Hyderabad,Furnished,Bachelors/Family
2022-06-27,2,11000,100.0,2,False,False,2,3.0,False,True,False,False,True,False,False,False,True,9.305741456739435,Hyderabad,Furnished,Family
2022-06-26,2,9000,1100.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-28,3,35000,1650.0,3,True,False,5,5.0,True,False,False,False,True,False,False,False,True,10.463131911491967,Hyderabad,Semi-Furnished,Family
2022-07-05,3,23382,1500.0,3,True,False,1,1.0,False,True,False,False,True,False,False,True,False,10.059764541593394,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-10,2,9500,1140.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,9.15915233520675,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,2,9000,990.0,2,False,True,0,1.0,False,True,False,False,True,False,False,False,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors
2022-05-06,3,60000,1700.0,3,True,False,7,17.0,False,True,False,False,True,False,False,True,False,11.002116507732017,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-22,2,11000,1200.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False,9.305741456739435,Hyderabad,Unfurnished,Bachelors/Family
2022-06-22,2,11000,850.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False,9.305741456739435,Hyderabad,Unfurnished,Bachelors/Family
2022-06-22,2,11000,900.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False,9.305741456739435,Hyderabad,Unfurnished,Bachelors/Family
2022-05-12,2,8000,800.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False,8.987321812850125,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-17,2,9000,1000.0,2,False,True,1,2.0,False,True,False,False,True,False,False,False,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors
2022-06-19,2,8000,1020.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,8.987321812850125,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-25,1,5500,300.0,1,False,True,0,3.0,False,True,False,False,True,False,False,True,False,8.612685172875459,Hyderabad,Unfurnished,Bachelors/Family
2022-06-10,2,12000,1800.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-03,3,25000,919.0,2,True,False,8,13.0,True,False,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-31,3,23000,25.0,3,True,False,5,6.0,True,False,False,False,True,False,False,True,False,10.043292972227004,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-16,2,12000,1050.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-10,2,6500,200.0,2,False,True,0,1.0,True,False,False,False,True,False,False,False,False,8.77971129020447,Hyderabad,Unfurnished,Bachelors
2022-06-25,1,9000,450.0,1,False,True,1,4.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-04-30,4,25000,1000.0,3,True,False,15,20.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-01,3,12500,1250.0,2,True,False,2,5.0,True,False,False,False,True,False,False,False,False,9.433563920090563,Hyderabad,Semi-Furnished,Bachelors
2022-07-06,3,45000,1900.0,3,False,True,9,15.0,True,False,False,False,True,False,False,False,False,10.714439990727769,Hyderabad,Unfurnished,Bachelors
2022-05-25,2,27000,1500.0,2,True,False,0,4.0,False,True,False,False,True,False,False,True,False,10.203629181337648,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-18,2,9000,1800.0,2,False,False,1,1.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Furnished,Bachelors/Family
2022-06-09,2,12000,700.0,2,False,True,3,3.0,True,False,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-07-06,3,24000,1700.0,2,False,True,4,5.0,False,True,False,False,True,False,False,False,True,10.085850775128717,Hyderabad,Unfurnished,Family
2022-05-06,2,15000,1200.0,2,False,True,2,3.0,False,True,False,False,True,False,False,False,False,9.61587214452889,Hyderabad,Unfurnished,Bachelors
2022-06-05,3,24000,1600.0,3,True,False,3,5.0,True,False,False,False,True,False,False,True,False,10.085850775128717,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-25,2,12000,745.0,2,False,True,8,9.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-06-26,3,27000,2210.0,3,True,False,4,5.0,False,True,False,False,True,False,False,False,True,10.203629181337648,Hyderabad,Semi-Furnished,Family
2022-05-06,3,30000,1450.0,3,True,False,9,13.0,True,False,False,False,True,False,False,True,False,10.308985993422082,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-29,3,20000,1400.0,3,True,False,3,4.0,False,True,False,False,True,False,False,False,True,9.90353755128617,Hyderabad,Semi-Furnished,Family
2022-04-29,3,22000,2000.0,3,False,False,-2,3.0,True,False,False,False,True,False,False,False,False,9.99884318585288,Hyderabad,Furnished,Bachelors
2022-06-10,4,25000,1815.0,3,True,False,2,5.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Semi-Furnished,Bachelors/Family
2022-04-30,2,23000,1000.0,1,True,False,-2,3.0,False,True,False,False,True,False,False,True,False,10.043292972227004,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-24,2,12000,1000.0,2,False,True,3,3.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-05-12,2,18000,1200.0,3,False,True,5,6.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Unfurnished,Bachelors/Family
2022-06-02,3,55000,2430.0,3,True,False,7,9.0,False,True,False,False,True,False,False,False,False,10.915106645867503,Hyderabad,Semi-Furnished,Bachelors
2022-05-20,1,5000,140.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False,8.517393171418904,Hyderabad,Unfurnished,Bachelors/Family
2022-07-05,2,13000,1200.0,2,True,False,2,5.0,False,True,False,False,True,False,False,True,False,9.472781556562168,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-20,2,9000,1100.0,3,False,True,2,4.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-06-04,2,7000,800.0,2,False,True,1,3.0,True,False,False,False,True,False,False,False,False,8.853808274977197,Hyderabad,Unfurnished,Bachelors
2022-06-02,3,28000,1500.0,3,True,False,3,5.0,False,True,False,False,True,False,False,True,False,10.239995502805316,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-14,2,15000,1200.0,2,True,False,2,5.0,False,True,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-28,3,14000,1350.0,3,True,False,2,5.0,False,True,False,False,True,False,False,True,False,9.546884034617925,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-23,5,45000,2300.0,3,False,True,3,5.0,True,False,False,False,True,False,False,False,False,10.714439990727769,Hyderabad,Unfurnished,Bachelors
2022-06-22,1,12000,1300.0,2,False,False,2,4.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Furnished,Bachelors/Family
2022-05-12,2,12500,1000.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,9.433563920090563,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-04,2,13000,1210.0,2,False,True,4,5.0,False,True,False,False,True,False,False,True,False,9.472781556562168,Hyderabad,Unfurnished,Bachelors/Family
2022-05-16,2,9500,1050.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False,9.15915233520675,Hyderabad,Unfurnished,Bachelors/Family
2022-07-10,3,35000,1600.0,3,True,False,8,10.0,True,False,False,False,True,False,False,False,True,10.463131911491967,Hyderabad,Semi-Furnished,Family
2022-04-30,1,4000,300.0,1,False,True,3,3.0,False,True,False,False,True,False,False,True,False,8.294299608857235,Hyderabad,Unfurnished,Bachelors/Family
2022-05-12,1,8000,300.0,1,True,False,4,4.0,False,True,False,False,True,False,False,True,False,8.987321812850125,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-08,2,12500,1010.0,2,False,True,5,5.0,True,False,False,False,True,False,False,False,False,9.433563920090563,Hyderabad,Unfurnished,Bachelors
2022-07-08,3,65000,1850.0,3,False,False,5,5.0,True,False,False,False,True,False,False,False,False,11.082157933374816,Hyderabad,Furnished,Bachelors
2022-06-24,2,13000,1300.0,2,True,False,0,3.0,True,False,False,False,True,False,False,False,False,9.472781556562168,Hyderabad,Semi-Furnished,Bachelors
2022-06-23,2,12500,1100.0,2,False,True,3,3.0,True,False,False,False,True,False,False,False,False,9.433563920090563,Hyderabad,Unfurnished,Bachelors
2022-07-10,3,45000,2200.0,3,True,False,3,5.0,True,False,False,False,True,False,False,True,False,10.714439990727769,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-17,1,6000,500.0,1,False,True,5,5.0,False,False,False,False,True,False,False,True,False,8.699681400989514,Hyderabad,Unfurnished,Bachelors/Family
2022-07-06,3,50000,2290.0,3,True,False,4,24.0,False,True,False,False,True,False,False,False,False,10.819798284210286,Hyderabad,Semi-Furnished,Bachelors
2022-07-10,3,40000,1900.0,3,True,False,4,5.0,True,False,False,False,True,False,False,True,False,10.596659732783579,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-10,3,30000,1600.0,3,True,False,2,5.0,True,False,False,False,True,False,False,True,False,10.308985993422082,Hyderabad,Semi-Furnished,Bachelors/Family
2022-04-30,2,7000,800.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False,8.853808274977197,Hyderabad,Unfurnished,Bachelors/Family
2022-07-06,3,25000,1600.0,3,False,False,2,5.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Furnished,Bachelors/Family
2022-06-02,1,9000,500.0,1,False,True,1,5.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-05-16,3,16000,1500.0,3,False,False,2,3.0,True,False,False,False,True,False,False,False,True,9.680406499268875,Hyderabad,Furnished,Family
2022-05-06,1,10500,650.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False,9.259225769705994,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-26,2,9000,1200.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-06-14,2,11000,800.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False,9.305741456739435,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,3,24000,1200.0,4,True,False,1,3.0,False,True,False,False,True,False,False,True,False,10.085850775128717,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,2,12000,1000.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-07-02,2,20000,1600.0,3,False,True,1,2.0,False,True,False,False,True,False,False,False,True,9.90353755128617,Hyderabad,Unfurnished,Family
2022-07-03,2,24000,1200.0,2,False,False,1,3.0,True,False,False,False,True,False,False,True,False,10.085850775128717,Hyderabad,Furnished,Bachelors/Family
2022-07-05,2,12000,1100.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-10,3,12000,1250.0,3,True,False,2,6.0,True,False,False,False,True,False,False,False,True,9.392745258631441,Hyderabad,Semi-Furnished,Family
2022-06-25,2,10000,1100.0,2,False,True,0,2.0,True,False,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Unfurnished,Bachelors/Family
2022-07-08,2,45000,1600.0,2,False,False,1,6.0,False,True,False,False,True,False,False,True,False,10.714439990727769,Hyderabad,Furnished,Bachelors/Family
2022-06-16,2,22000,1000.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False,9.99884318585288,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,1,6500,455.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False,8.77971129020447,Hyderabad,Unfurnished,Bachelors/Family
2022-05-25,3,40000,1473.0,2,False,False,23,23.0,False,True,False,False,True,False,False,True,False,10.596659732783579,Hyderabad,Furnished,Bachelors/Family
2022-06-25,1,4000,400.0,1,False,True,0,1.0,False,True,False,False,True,False,False,True,False,8.294299608857235,Hyderabad,Unfurnished,Bachelors/Family
2022-06-29,2,12000,1300.0,2,True,False,1,2.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-06,4,27000,2520.0,5,True,False,2,2.0,True,False,False,False,True,False,False,False,True,10.203629181337648,Hyderabad,Semi-Furnished,Family
2022-06-22,1,10000,500.0,1,False,False,2,5.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Furnished,Bachelors/Family
2022-05-06,2,10000,200.0,1,False,True,0,2.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Unfurnished,Bachelors/Family
2022-05-12,2,10000,1200.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Unfurnished,Bachelors/Family
2022-07-07,3,18000,1950.0,3,True,False,2,5.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-10,1,14500,500.0,1,True,False,2,5.0,True,False,False,False,True,False,False,False,False,9.581972891547895,Hyderabad,Semi-Furnished,Bachelors
2022-05-01,1,9000,500.0,3,False,True,3,3.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-07-06,2,14000,1150.0,2,False,False,1,3.0,False,True,False,False,True,False,False,True,False,9.546884034617925,Hyderabad,Furnished,Bachelors/Family
2022-06-02,2,18000,242.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Unfurnished,Bachelors/Family
2022-07-02,2,9500,720.0,2,True,False,5,7.0,True,False,False,False,True,False,False,True,False,9.15915233520675,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-10,3,49000,1800.0,3,False,True,19,30.0,False,True,False,False,True,False,False,False,False,10.799595985047786,Hyderabad,Unfurnished,Bachelors
2022-05-13,1,9000,450.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-02,2,8000,690.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False,8.987321812850125,Hyderabad,Unfurnished,Bachelors/Family
2022-05-06,2,13000,1000.0,2,False,False,2,4.0,False,True,False,False,True,False,False,True,False,9.472781556562168,Hyderabad,Furnished,Bachelors/Family
2022-05-06,3,18000,1500.0,2,True,False,0,4.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-29,3,18000,1150.0,3,True,False,0,6.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-29,3,32000,1783.0,2,True,False,1,5.0,False,True,False,False,True,False,False,True,False,10.373522431293592,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-25,2,15000,900.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Unfurnished,Bachelors/Family
2022-07-06,3,35000,1725.0,3,False,False,2,13.0,False,True,False,False,True,False,False,True,False,10.463131911491967,Hyderabad,Furnished,Bachelors/Family
2022-05-25,1,6000,680.0,1,False,True,0,3.0,True,False,False,False,True,False,False,True,False,8.699681400989514,Hyderabad,Unfurnished,Bachelors/Family
2022-06-06,1,9000,550.0,1,True,False,2,3.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-25,2,9500,1290.0,2,True,False,1,2.0,False,True,False,False,True,False,False,True,False,9.15915233520675,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-10,2,12500,1450.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False,9.433563920090563,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,2,25000,1300.0,2,True,False,3,3.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-12,2,15000,1450.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-06,3,38000,1496.0,2,True,False,10,15.0,True,False,False,False,True,False,False,False,False,10.545367754151743,Hyderabad,Semi-Furnished,Bachelors
2022-05-31,3,20000,1850.0,2,True,False,1,5.0,False,True,False,False,True,False,False,False,True,9.90353755128617,Hyderabad,Semi-Furnished,Family
2022-06-14,3,15000,1600.0,3,True,False,2,4.0,True,False,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-08,3,27000,1850.0,3,True,False,5,6.0,False,True,False,False,True,False,False,True,False,10.203629181337648,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-02,2,16000,1210.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False,9.680406499268875,Hyderabad,Unfurnished,Bachelors/Family
2022-06-06,2,13000,1400.0,2,True,False,0,1.0,False,True,False,False,True,False,False,True,False,9.472781556562168,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-04,2,10000,950.0,2,True,False,0,4.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-22,2,10000,878.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,2,17000,875.0,2,False,True,2,6.0,False,True,False,False,True,False,False,True,False,9.741027444837728,Hyderabad,Unfurnished,Bachelors/Family
2022-06-02,2,12500,300.0,2,False,False,3,4.0,False,True,False,False,True,False,False,True,False,9.433563920090563,Hyderabad,Furnished,Bachelors/Family
2022-06-14,3,25000,1800.0,3,False,False,4,5.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Furnished,Bachelors/Family
2022-07-02,3,35000,1956.0,3,True,False,1,9.0,False,True,False,False,True,False,False,False,False,10.463131911491967,Hyderabad,Semi-Furnished,Bachelors
2022-05-25,2,12000,800.0,1,False,True,2,4.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-05-29,2,12000,1175.0,2,False,True,5,5.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-06-25,2,15000,1080.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-06,3,45000,1955.0,3,False,True,1,19.0,False,True,False,False,True,False,False,False,False,10.714439990727769,Hyderabad,Unfurnished,Bachelors
2022-07-06,2,20000,950.0,2,False,True,1,5.0,False,True,False,False,True,False,False,True,False,9.90353755128617,Hyderabad,Unfurnished,Bachelors/Family
2022-07-02,2,15000,800.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Unfurnished,Bachelors/Family
2022-05-06,2,10000,1090.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Unfurnished,Bachelors/Family
2022-07-09,3,15000,1450.0,3,True,False,2,5.0,True,False,False,False,True,False,False,False,True,9.61587214452889,Hyderabad,Semi-Furnished,Family
2022-07-07,2,19800,1070.0,2,True,False,3,4.0,True,False,False,False,True,False,False,True,False,9.893487720457795,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-06,2,8500,60.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False,9.04793908261736,Hyderabad,Unfurnished,Bachelors/Family
2022-07-10,1,8500,900.0,1,False,True,2,2.0,True,False,False,False,True,False,False,False,True,9.04793908261736,Hyderabad,Unfurnished,Family
2022-05-16,1,4500,60.0,1,True,False,1,2.0,False,True,False,False,True,False,False,True,False,8.412054873292933,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-10,2,9000,600.0,2,False,True,3,4.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-07-10,1,13000,750.0,1,True,False,3,3.0,True,False,False,False,True,False,False,False,True,9.472781556562168,Hyderabad,Semi-Furnished,Family
2022-07-06,2,18000,900.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False,9.798182590890704,Hyderabad,Unfurnished,Bachelors/Family
2022-07-04,3,26000,1800.0,3,True,False,2,4.0,True,False,False,False,True,False,False,True,False,10.165890277802454,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-20,1,17000,470.0,1,False,False,3,5.0,False,True,False,False,True,False,False,True,False,9.741027444837728,Hyderabad,Furnished,Bachelors/Family
2022-05-06,2,9000,720.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False,9.105090961257085,Hyderabad,Unfurnished,Bachelors/Family
2022-05-12,1,8000,450.0,1,False,True,0,3.0,False,True,False,False,True,False,False,True,False,8.987321812850125,Hyderabad,Unfurnished,Bachelors/Family
2022-07-06,2,10000,600.0,2,False,True,7,7.0,False,True,False,False,True,False,False,True,False,9.210440366976517,Hyderabad,Unfurnished,Bachelors/Family
2022-06-26,2,12000,1100.0,2,False,True,1,1.0,False,True,False,False,True,False,False,True,False,9.392745258631441,Hyderabad,Unfurnished,Bachelors/Family
2022-06-27,2,14000,1300.0,2,False,True,3,3.0,False,True,False,False,True,False,False,True,False,9.546884034617925,Hyderabad,Unfurnished,Bachelors/Family
2022-06-25,2,25000,1500.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-05,2,22000,1200.0,2,False,False,4,8.0,False,True,False,False,True,False,False,True,False,9.99884318585288,Hyderabad,Furnished,Bachelors/Family
2022-05-29,4,45000,3000.0,4,True,False,3,4.0,False,True,False,False,True,False,False,True,False,10.714439990727769,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-26,3,20000,2000.0,3,True,False,1,1.0,True,False,False,False,True,False,False,True,False,9.90353755128617,Hyderabad,Semi-Furnished,Bachelors/Family
2022-06-14,2,16000,800.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False,9.680406499268875,Hyderabad,Unfurnished,Bachelors/Family
2022-07-08,3,35000,1000.0,3,True,False,3,6.0,True,False,False,False,True,False,False,True,False,10.463131911491967,Hyderabad,Semi-Furnished,Bachelors/Family
2022-05-12,2,15000,1200.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False,9.61587214452889,Hyderabad,Unfurnished,Bachelors/Family
2022-06-18,1,5500,400.0,1,False,True,1,2.0,False,True,False,False,True,False,False,True,False,8.612685172875459,Hyderabad,Unfurnished,Bachelors/Family
2022-06-04,3,35000,1250.0,2,False,True,4,5.0,True,False,False,False,True,False,False,False,False,10.463131911491967,Hyderabad,Unfurnished,Bachelors
2022-07-04,1,14000,700.0,1,True,False,5,5.0,True,False,False,False,True,False,False,True,False,9.546884034617925,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-06,2,25000,1100.0,2,False,False,1,5.0,False,True,False,False,True,False,False,True,False,10.12667110305036,Hyderabad,Furnished,Bachelors/Family
2022-06-06,4,36000,2050.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False,10.491301994830229,Hyderabad,Semi-Furnished,Bachelors/Family
2022-07-06,2,20000,1428.0,2,True,False,4,8.0,False,True,False,False,True,False,False,False,True,9.90353755128617,Hyderabad,Semi-Furnished,Family
2022-05-22,3,30000,1700.0,3,False,False,3,5.0,True,False,False,False,True,False,False,False,True,10.308985993422082,Hyderabad,Furnished,Family
